g1          ,resopfrac  ,tleaf      ,twood       ,troot      ,aleaf   ,awood   ,aroot   ,c4  ,leaf_n2c     ,awood_n2c    ,froot_n2c    ,leaf_p2c      ,awood_p2c      ,froot_p2c     ,amp          ,pdia
18.001482   ,0.6410274  , 4.9409785 , 24.342777  , 2.3067083 ,0.3475  ,0.32    ,0.3325  ,0.0 ,0.00648256   ,0.0040142518 ,0.010271534  ,0.0005976247  ,0.0007632083   ,0.00399995    ,0.8074423    ,0.018353498
 2.9349954  ,0.24703446 , 2.840724  ,  0.0       , 2.2597818 ,0.58625 ,0.0     ,0.41375 ,0.0 ,0.012148893  ,0.0          ,0.008442305  ,0.0019962871  ,0.0            ,0.002475197   ,0.23449114   ,0.0
10.66134    ,0.39924508 , 3.6047292 ,  0.0       , 2.5550313 ,0.48625 ,0.0     ,0.51375 ,0.0 ,0.0047428426 ,0.0          ,0.007844856  ,0.0017253907  ,0.0            ,0.0036051006  ,0.30470294   ,0.0
11.59636    ,0.23866414 , 2.4808152 ,  0.0       , 1.9846247 ,0.60875 ,0.0     ,0.39125 ,0.0 ,0.006617327  ,0.0          ,0.012403175  ,0.0015986623  ,0.0            ,0.0041162893  ,0.72741115   ,0.0
 2.9358118  ,0.3479527  , 3.7130768 , 11.026991  , 1.4098475 ,0.62125 ,0.05625 ,0.3225  ,0.0 ,0.0074198022 ,0.0087915985 ,0.017971996  ,0.0013266033  ,0.00083302666  ,0.0006695837  ,0.69263285   ,0.0
 3.6069698  ,0.5897143  , 2.176307  ,  0.0       , 5.896298  ,0.86625 ,0.0     ,0.13375 ,0.0 ,0.011848731  ,0.0          ,0.013944743  ,0.00612019    ,0.0            ,0.00091989    ,0.70747846   ,0.0
16.173246   ,0.47059122 , 2.1901786 ,  0.0       , 8.528137  ,0.79625 ,0.0     ,0.20375 ,0.0 ,0.008308038  ,0.0          ,0.00856032   ,0.0046238657  ,0.0            ,0.0019469684  ,0.36233625   ,0.0
17.461409   ,0.66540295 , 1.304385  ,  0.0       , 6.689575  ,0.7325  ,0.0     ,0.2675  ,0.0 ,0.011701712  ,0.0          ,0.006598325  ,0.005111014   ,0.0            ,0.00067310914 ,0.7124636    ,0.0
10.400237   ,0.6990775  , 2.4222393 ,  0.0       , 4.1679893 ,0.58875 ,0.0     ,0.41125 ,0.0 ,0.0154935615 ,0.0          ,0.0017302163 ,0.0003046381  ,0.0            ,0.00069249904 ,0.011053413  ,0.0
10.117671   ,0.33628136 , 8.359873  ,  1.0226184 , 1.9079263 ,0.49375 ,0.08    ,0.42625 ,0.0 ,0.0010612577 ,0.009895362  ,0.016762346  ,0.00039299912 ,0.0011743124   ,0.0013505813  ,0.19911869   ,0.0
 8.68222    ,0.2955979  , 2.0604947 ,  0.0       , 6.0775013 ,0.8125  ,0.0     ,0.1875  ,0.0 ,0.009410677  ,0.0          ,0.004791224  ,0.003711189   ,0.0            ,0.00091048883 ,0.66963136   ,0.0
12.758458   ,0.2758405  , 6.833122  , 15.816492  , 1.2151743 ,0.3025  ,0.14875 ,0.54875 ,0.0 ,0.006513189  ,0.008099637  ,0.007822728  ,0.004091374   ,0.0013985117   ,0.003772559   ,0.96216667   ,0.0
11.347354   ,0.20084456 , 1.3384197 ,  0.0       , 9.434162  ,0.83625 ,0.0     ,0.16375 ,0.0 ,0.014354169  ,0.0          ,0.008700463  ,0.0053191273  ,0.0            ,0.0012783097  ,0.40841076   ,0.0
 8.627178   ,0.44005245 , 1.2603523 ,  0.0       , 8.268713  ,0.6     ,0.0     ,0.4     ,0.0 ,0.0066847107 ,0.0          ,0.0019957495 ,0.00074993126 ,0.0            ,0.00042867858 ,0.2593747    ,0.0
 6.5061126  ,0.31852114 , 5.2991486 ,101.112854  , 3.1246238 ,0.50625 ,0.26125 ,0.2325  ,0.0 ,0.0051165144 ,0.0076675834 ,0.0036627077 ,0.0020904613  ,0.0011140346   ,0.0011807726  ,0.3314597    ,0.064899676
 2.677776   ,0.4669869  , 5.9061694 ,145.52316   , 1.6657677 ,0.6225  ,0.19625 ,0.18125 ,0.0 ,0.005177772  ,0.0036125765 ,0.010817352  ,0.0014986749  ,0.0005606918   ,0.002243693   ,0.5464889    ,0.03444192
 2.4338343  ,0.32460657 , 2.369412  , 45.076412  , 1.2449856 ,0.54    ,0.075   ,0.385   ,0.0 ,0.013343418  ,0.0039467434 ,0.011016502  ,0.0052296035  ,7.413176e-05   ,0.0039030004  ,0.65750605   ,0.05707281
 6.743855   ,0.54670024 , 3.8907502 ,  0.0       , 5.322381  ,0.58625 ,0.0     ,0.41375 ,0.0 ,0.0066112014 ,0.0          ,0.00667946   ,0.00205907    ,0.0            ,0.0018118265  ,0.4264023    ,0.0
 2.079394   ,0.6599508  , 3.4769046 ,  7.621165  , 2.4840229 ,0.64625 ,0.12875 ,0.225   ,0.0 ,0.009214652  ,0.006246531  ,0.009887986  ,0.0014847231  ,0.0013217549   ,0.0008899237  ,0.1753115    ,0.0
14.63589    ,0.3230562  , 1.7256393 ,  0.0       , 8.224647  ,0.865   ,0.0     ,0.135   ,0.0 ,0.016357295  ,0.0          ,0.015338792  ,0.0020137266  ,0.0            ,0.003911814   ,0.77874345   ,0.0
 7.2908015  ,0.48244366 , 3.028254  ,  0.0       , 6.9656253 ,0.7675  ,0.0     ,0.2325  ,0.0 ,0.007138017  ,0.0          ,0.009025003  ,0.0034112264  ,0.0            ,0.004273759   ,0.4871226    ,0.0
15.496611   ,0.23467776 , 1.3024555 ,  0.0       , 7.845747  ,0.85    ,0.0     ,0.15    ,0.0 ,0.024627078  ,0.0          ,0.0069892486 ,0.003350769   ,0.0            ,0.0029540693  ,0.0015532746 ,0.0
12.091409   ,0.25006405 , 3.3906252 ,  0.0       , 1.2549596 ,0.4875  ,0.0     ,0.5125  ,0.0 ,0.00523903   ,0.0          ,0.005801725  ,0.0008743343  ,0.0            ,0.0017789224  ,0.39420196   ,0.0
12.21384    ,0.5907086  , 3.001164  ,  0.0       , 2.235194  ,0.79875 ,0.0     ,0.20125 ,0.0 ,0.014948369  ,0.0          ,0.0046363296 ,0.0019881485  ,0.0            ,0.0021755344  ,0.11488751   ,0.0
 2.6366305  ,0.4705054  , 1.093141  ,  0.0       ,10.313357  ,0.9     ,0.0     ,0.1     ,0.0 ,0.02210939   ,0.0          ,0.013339917  ,0.0010219902  ,0.0            ,0.004913039   ,0.6996082    ,0.0
15.757356   ,0.23399593 , 2.9581707 ,  0.0       , 8.164267  ,0.82625 ,0.0     ,0.17375 ,0.0 ,0.017539568  ,0.0          ,0.010537067  ,0.0028275785  ,0.0            ,0.0038853732  ,0.6538092    ,0.0
 1.7690344  ,0.25075203 , 2.294346  ,  0.0       , 2.1628592 ,0.8     ,0.0     ,0.2     ,0.0 ,0.015995875  ,0.0          ,0.013575947  ,0.008584999   ,0.0            ,0.0038078134  ,0.5011879    ,0.0
10.03864    ,0.6867884  , 1.3047566 ,  0.0       , 5.9895434 ,0.88125 ,0.0     ,0.11875 ,0.0 ,0.021754093  ,0.0          ,0.0077563445 ,0.005631879   ,0.0            ,0.0019669458  ,0.09212902   ,0.0
13.197762   ,0.44578838 , 3.1765242 ,  0.0       , 6.252538  ,0.83625 ,0.0     ,0.16375 ,0.0 ,0.014648206  ,0.0          ,0.032627955  ,0.00087317167 ,0.0            ,0.0028171646  ,0.743909     ,0.0
16.207956   ,0.27719095 , 2.818149  ,  0.0       , 1.1394068 ,0.53625 ,0.0     ,0.46375 ,0.0 ,0.016381798  ,0.0          ,0.005447681  ,0.0022218402  ,0.0            ,0.0020292287  ,0.8673831    ,0.0
11.563906   ,0.69299906 , 3.7947738 ,  0.0       , 9.417028  ,0.78    ,0.0     ,0.22    ,0.0 ,0.013986623  ,0.0          ,0.012093387  ,0.0007510939  ,0.0            ,0.0003975372  ,0.86806494   ,0.0
 5.8849545  ,0.21163043 , 9.163205  , 16.710491  , 1.4418386 ,0.25375 ,0.26375 ,0.4825  ,0.0 ,0.0062987874 ,0.009534191  ,0.011112389  ,0.0007952744  ,0.002196869    ,0.0019340417  ,0.7609192    ,0.026702324
 5.4787397  ,0.20087028 , 2.8232431 ,  0.0       , 8.699198  ,0.795   ,0.0     ,0.205   ,0.0 ,0.010672584  ,0.0          ,0.0077858483 ,0.006680585   ,0.0            ,0.0036767847  ,0.35421255   ,0.0
14.070664   ,0.3450463  , 1.4635361 ,  0.0       , 7.3079515 ,0.85875 ,0.0     ,0.14125 ,0.0 ,0.014862608  ,0.0          ,0.006568821  ,0.0056167645  ,0.0            ,0.0017113514  ,0.1996382    ,0.0
10.384061   ,0.47234657 , 2.3297417 ,  0.0       , 7.0524573 ,0.77    ,0.0     ,0.23    ,0.0 ,0.012804351  ,0.0          ,0.008899612  ,0.0012440555  ,0.0            ,0.0019264033  ,0.5092466    ,0.0
 7.60554    ,0.47622517 , 4.098921  ,  3.273806  , 2.1543055 ,0.255   ,0.515   ,0.23    ,0.0 ,0.005465683  ,0.005584948  ,0.007070384  ,0.0030984748  ,0.0008508065   ,0.0014915989  ,0.15279962   ,0.0
 9.104582   ,0.3085975  , 2.5082233 ,  0.0       , 4.534259  ,0.825   ,0.0     ,0.175   ,0.0 ,0.017851982  ,0.0          ,0.014350419  ,0.0077525442  ,0.0            ,0.0030498437  ,0.5337162    ,0.0
18.18404    ,0.4243455  , 3.8628154 ,  0.0       , 6.5801415 ,0.70875 ,0.0     ,0.29125 ,0.0 ,0.019965371  ,0.0          ,0.024853732  ,0.0019660583  ,0.0            ,0.0023506314  ,0.2422695    ,0.0
 4.237286   ,0.30914405 , 2.753626  ,  0.0       , 2.090524  ,0.77    ,0.0     ,0.23    ,0.0 ,0.0060721342 ,0.0          ,0.011967996  ,0.0022416052  ,0.0            ,0.0045322916  ,0.19536145   ,0.0
 4.7520604  ,0.4917267  , 1.7379642 ,  0.0       , 2.2756505 ,0.77125 ,0.0     ,0.22875 ,0.0 ,0.020216526  ,0.0          ,0.009061882  ,0.002189286   ,0.0            ,0.0019087761  ,0.7905003    ,0.0
12.724456   ,0.56992966 , 2.658452  ,  0.0       , 6.533748  ,0.59    ,0.0     ,0.41    ,0.0 ,0.015064758  ,0.0          ,0.007815352  ,0.0012487061  ,0.0            ,0.0030251658  ,0.68477297   ,0.0
12.964171   ,0.49291122 , 2.1851056 ,  0.0       , 2.9091885 ,0.72375 ,0.0     ,0.27625 ,0.0 ,0.0093187895 ,0.0          ,0.022478685  ,0.00354028    ,0.0            ,0.0012530441  ,0.86725974   ,0.0
 3.919943   ,0.6724279  , 3.7424774 ,  0.0       , 6.278124  ,0.89625 ,0.0     ,0.10375 ,0.0 ,0.0028989874 ,0.0          ,0.007771096  ,0.0002639455  ,0.0            ,0.003232579   ,0.8289402    ,0.0
 9.570528   ,0.6778718  , 2.4136157 ,  0.0       , 2.1660433 ,0.68625 ,0.0     ,0.31375 ,0.0 ,0.0138212275 ,0.0          ,0.011186148  ,0.0023857732  ,0.0            ,0.0009798225  ,0.8132175    ,0.0
16.571539   ,0.22315831 , 1.89164   ,  0.0       , 4.970243  ,0.8125  ,0.0     ,0.1875  ,0.0 ,0.016314413  ,0.0          ,0.0035151895 ,0.0032577573  ,0.0            ,0.0010626704  ,0.087820314  ,0.0
 5.6593785  ,0.45582715 , 2.0662088 ,  0.0       ,11.959718  ,0.76375 ,0.0     ,0.23625 ,0.0 ,0.009961995  ,0.0          ,0.0041863983 ,0.0022067258  ,0.0            ,0.0015303788  ,0.9568019    ,0.0
 5.8854136  ,0.27047822 ,10.792764  , 10.944722  , 1.0598621 ,0.24375 ,0.2525  ,0.50375 ,0.0 ,0.0034870608 ,0.005319415  ,0.0030357544 ,0.0020904613  ,0.0010047538   ,0.0014933617  ,0.69481      ,0.0
12.485354   ,0.6265982  , 3.375506  ,  0.0       , 9.129419  ,0.84    ,0.0     ,0.16    ,0.0 ,0.011125891  ,0.0          ,0.024890611  ,0.006496887   ,0.0            ,0.0038066383  ,0.57998437   ,0.0
 1.8615024  ,0.30643213 , 3.1769295 ,  0.0       , 9.791203  ,0.7725  ,0.0     ,0.2275  ,0.0 ,0.005735217  ,0.0          ,0.0054624327 ,0.002363683   ,0.0            ,0.0017859732  ,0.82747906   ,0.0
13.434725   ,0.38764858 , 2.6883464 ,  0.0       , 3.6117225 ,0.66625 ,0.0     ,0.33375 ,0.0 ,0.016100012  ,0.0          ,0.0020105012 ,0.0030019754  ,0.0            ,0.00076594576 ,0.12948833   ,0.0
 5.7102065  ,0.41539362 , 3.0757115 ,  0.0       ,11.254018  ,0.91125 ,0.0     ,0.08875 ,0.0 ,0.0067888484 ,0.0          ,0.016998375  ,0.0012080135  ,0.0            ,0.0034646706  ,0.84683377   ,0.0
 8.169155   ,0.50587434 , 1.6616819 ,  0.0       , 5.906727  ,0.7575  ,0.0     ,0.2425  ,0.0 ,0.010715464  ,0.0          ,0.0071072634 ,0.002635742   ,0.0            ,0.0016343793  ,0.4985177    ,0.0
 6.198791   ,0.22217752 , 2.4676652 ,  0.0       , 6.965605  ,0.825   ,0.0     ,0.175   ,0.0 ,0.014060132  ,0.0          ,0.011178772  ,0.004550619   ,0.0            ,0.001884098   ,0.72144365   ,0.0
17.168379   ,0.6764133  , 1.6978241 ,  0.0       , 3.6788347 ,0.5375  ,0.0     ,0.4625  ,0.0 ,0.013367921  ,0.0          ,0.0036922116 ,0.0065608327  ,0.0            ,0.0008957995  ,0.1268075    ,0.0
 7.3911743  ,0.3339635  , 1.6470748 ,  0.0       , 6.6965528 ,0.7675  ,0.0     ,0.2325  ,0.0 ,0.01328216   ,0.0          ,0.002135892  ,0.0036530567  ,0.0            ,0.00037168397 ,0.65121675   ,0.0
 6.5576715  ,0.5495486  , 3.2776198 ,  0.0       , 4.5793924 ,0.81    ,0.0     ,0.19    ,0.0 ,0.005967996  ,0.0          ,0.0028513565 ,0.00045229404 ,0.0            ,0.0008746468  ,0.51714796   ,0.0
16.987007   ,0.5211693  , 2.1284034 ,  0.0       , 1.0017606 ,0.64    ,0.0     ,0.36    ,0.0 ,0.009704713  ,0.0          ,0.011459057  ,0.002113714   ,0.0            ,0.0011466934  ,0.6558655    ,0.0
 1.1606562  ,0.55575496 , 1.2434101 ,  0.0       , 5.529064  ,0.86375 ,0.0     ,0.13625 ,0.0 ,0.021166021  ,0.0          ,0.010360045  ,0.008269921   ,0.0            ,0.0020027878  ,0.6095781    ,0.0
10.377926   ,0.3820556  , 2.4753556 ,  0.0       , 6.88726   ,0.86375 ,0.0     ,0.13625 ,0.0 ,0.007566821  ,0.0          ,0.010809977  ,0.002851994   ,0.0            ,0.0030192898  ,0.38397238   ,0.0
10.730764   ,0.6274404  , 3.84654   ,  0.0       , 3.3464422 ,0.5775  ,0.0     ,0.4225  ,0.0 ,0.014182648  ,0.0          ,0.0054034255 ,0.003327516   ,0.0            ,0.0011449306  ,0.7051541    ,0.0
14.568112   ,0.4391396  , 1.506467  ,  0.0       , 3.3208547 ,0.8925  ,0.0     ,0.1075  ,0.0 ,0.014635954  ,0.0          ,0.011459057  ,0.0058539445  ,0.0            ,0.0022025628  ,0.60481113   ,0.0
10.757505   ,0.31249464 , 1.6455394 ,  0.0       , 1.0109003 ,0.615   ,0.0     ,0.385   ,0.0 ,0.0060782596 ,0.0          ,0.004592074  ,0.0034472684  ,0.0            ,0.00041986498 ,0.9803945    ,0.0
 4.0971065  ,0.43101555 , 2.1118355 ,  0.0       , 6.9344425 ,0.90125 ,0.0     ,0.09875 ,0.0 ,0.011634329  ,0.0          ,0.006015627  ,0.0072014504  ,0.0            ,0.0011008626  ,0.315852     ,0.0
18.046906   ,0.4340661  , 3.5689688 ,  0.0       , 3.1298323 ,0.70875 ,0.0     ,0.29125 ,0.0 ,0.002984748  ,0.0          ,0.0038028504 ,0.0018683961  ,0.0            ,0.001644368   ,0.55265766   ,0.0
16.498293   ,0.395275   , 1.6420063 ,  0.0       , 3.1616006 ,0.775   ,0.0     ,0.225   ,0.0 ,0.0155609455 ,0.0          ,0.022109888  ,0.0013335792  ,0.0            ,0.003223178   ,0.38675085   ,0.0
 9.981075   ,0.38546005 , 3.0853806 ,  0.0       , 2.5464723 ,0.765   ,0.0     ,0.235   ,0.0 ,0.006206901  ,0.0          ,0.027973747  ,0.0032531067  ,0.0            ,0.0015691586  ,0.23956338   ,0.0
 5.1177115  ,0.4830616  , 1.8494362 ,  0.0       ,11.4756155 ,0.925   ,0.0     ,0.075   ,0.0 ,0.006647956  ,0.0          ,0.016216528  ,0.0026496937  ,0.0            ,0.002906476   ,0.9642193    ,0.0
 3.7429867  ,0.6399624  ,11.777877  , 42.013744  , 2.8612752 ,0.305   ,0.215   ,0.48    ,0.0 ,0.010476559  ,0.003486561  ,0.0054771844 ,0.0030601076  ,0.00073892367  ,0.00268026    ,0.29130983   ,0.0
 2.123503   ,0.36582074 , 4.560873  , 12.642931  , 1.3866589 ,0.48625 ,0.19    ,0.32375 ,0.0 ,0.008105888  ,0.0058786096 ,0.032930367  ,0.0008696837  ,0.0009969479   ,0.001992799   ,0.30464384   ,0.060124148
13.05448    ,0.35823408 , 5.457311  , 39.999317  , 1.5594522 ,0.365   ,0.3075  ,0.3275  ,0.0 ,0.0051961495 ,0.0072996626 ,0.01691724   ,0.00043717964 ,0.00058454275  ,0.003772559   ,0.08296007   ,0.0
10.716259   ,0.34470513 , 3.6771183 , 87.83903   , 2.398224  ,0.43625 ,0.21125 ,0.3525  ,0.0 ,0.010886986  ,0.0052462807 ,0.0014425553 ,0.00681894    ,0.0007484641   ,0.00031703964 ,0.79480416   ,0.05305747
 8.992886   ,0.37681726 , 1.0017905 ,  0.0       , 4.2628803 ,0.615   ,0.0     ,0.385   ,0.0 ,0.0084060505 ,0.0          ,0.0045478186 ,0.0038774472  ,0.0            ,0.001572684   ,0.3778388    ,0.0
10.250696   ,0.40933958 , 3.2784462 ,  0.0       , 3.0269866 ,0.87625 ,0.0     ,0.12375 ,0.0 ,0.0032849107 ,0.0          ,0.02903588   ,0.00041741467 ,0.0            ,0.0033536192  ,0.89159876   ,0.0
 9.799677   ,0.37703645 , 1.6035572 ,  0.0       , 3.6799574 ,0.85875 ,0.0     ,0.14125 ,0.0 ,0.0153159145 ,0.0          ,0.0252004    ,0.004613402   ,0.0            ,0.0032114263  ,0.972822     ,0.0
18.506758   ,0.40777153 , 3.1439462 ,  0.0       , 5.1040087 ,0.71    ,0.0     ,0.29    ,0.0 ,0.008522441  ,0.0          ,0.0112230275 ,0.0043576197  ,0.0            ,0.0033154269  ,0.14881162   ,0.0
18.794462   ,0.5647341  , 3.0746167 ,  0.0       ,11.1509695 ,0.81375 ,0.0     ,0.18625 ,0.0 ,0.019267034  ,0.0          ,0.009976497  ,0.007209589   ,0.0            ,0.0043295785  ,0.36373484   ,0.0
11.958463   ,0.62239534 , 3.5455134 ,  0.0       , 9.627654  ,0.82375 ,0.0     ,0.17625 ,0.0 ,0.014501188  ,0.0          ,0.017499937  ,0.0017928241  ,0.0            ,0.0015156894  ,0.03075804   ,0.0
16.66608    ,0.36113787 , 3.0098488 ,  0.0       , 2.3152223 ,0.71125 ,0.0     ,0.28875 ,0.0 ,0.0044304286 ,0.0          ,0.03936217   ,0.00062204024 ,0.0            ,0.0032572572  ,0.41226265   ,0.0
 0.75897187 ,0.5935937  , 3.2694635 ,  0.0       , 9.113316  ,0.84375 ,0.0     ,0.15625 ,0.0 ,0.0101886485 ,0.0          ,0.03461208   ,0.0022799724  ,0.0            ,0.0030422052  ,0.9071002    ,0.0
 6.6000924  ,0.32771498 , 2.6801114 ,  0.0       , 7.5646944 ,0.6175  ,0.0     ,0.3825  ,0.0 ,0.022489186  ,0.0          ,0.0051895236 ,0.005509801   ,0.0            ,0.0004151644  ,0.19935896   ,0.0
 3.7913742  ,0.47636807 , 2.1773853 ,  0.0       , 2.615942  ,0.45    ,0.0     ,0.55    ,0.0 ,0.01671259   ,0.0          ,0.005432929  ,0.004452957   ,0.0            ,0.0025703837  ,0.21930678   ,0.0
 9.783333   ,0.534787   , 2.9936051 ,  0.0       , 8.291146  ,0.8475  ,0.0     ,0.1525  ,0.0 ,0.016081635  ,0.0          ,0.005499312  ,0.005501663   ,0.0            ,0.000676047   ,0.26231873   ,0.0
17.113562   ,0.38989103 , 2.3019931 ,  0.0       , 7.0994477 ,0.80125 ,0.0     ,0.19875 ,0.0 ,0.014936117  ,0.0          ,0.0061926492 ,0.0042832103  ,0.0            ,0.0026179773  ,0.2483446    ,0.0
16.887543   ,0.52734333 , 3.1247587 ,  0.0       , 7.297289  ,0.53875 ,0.0     ,0.46125 ,0.0 ,0.008902238  ,0.0          ,0.002512064  ,0.0018149144  ,0.0            ,0.0010444556  ,0.054534566  ,0.0
16.775747   ,0.3938324  , 3.7467825 ,  0.0       , 2.7963684 ,0.84    ,0.0     ,0.16    ,0.0 ,0.0034931866 ,0.0          ,0.03422853   ,0.000835967   ,0.0            ,0.0019734092  ,0.88083154   ,0.0
16.393763   ,0.49606425 , 2.470813  , 15.500054  , 2.1296566 ,0.27    ,0.17125 ,0.55875 ,0.0 ,0.006311039  ,0.004568946  ,0.0017449681 ,0.0018277034  ,0.0006040572   ,0.00042045256 ,0.77241266   ,0.070531465
 6.3452415  ,0.36440834 , 2.8568113 ,  0.0       , 5.1274595 ,0.80375 ,0.0     ,0.19625 ,0.0 ,0.0030031253 ,0.0          ,0.014512689  ,0.0011859232  ,0.0            ,0.0010456307  ,0.39132205   ,0.0
 4.6226044  ,0.4711208  , 9.974192  ,  6.3643703 , 3.6280878 ,0.32375 ,0.25875 ,0.4175  ,0.0 ,0.002145518  ,0.008514814  ,0.0035225654 ,0.000872009   ,0.0009783008   ,0.00082764094 ,0.29937276   ,0.053602025
 3.7912676  ,0.68285185 , 3.3469584 ,  0.0       , 5.471337  ,0.755   ,0.0     ,0.245   ,0.0 ,0.013404676  ,0.0          ,0.006686836  ,0.0064736344  ,0.0            ,0.0020074884  ,0.5744843    ,0.0
 3.0437446  ,0.63118416 , 1.5976703 ,  0.0       , 1.628176  ,0.63125 ,0.0     ,0.36875 ,0.0 ,0.011646581  ,0.0          ,0.015773972  ,0.0066666333  ,0.0            ,0.004954169   ,0.9835542    ,0.0
13.522907   ,0.6246678  , 1.4588634 ,  0.0       , 8.869495  ,0.695   ,0.0     ,0.305   ,0.0 ,0.009753719  ,0.0          ,0.002976747  ,0.00062552816 ,0.0            ,0.0010086136  ,0.5631615    ,0.0
 4.2259226  ,0.60593224 , 3.2449427 ,  0.0       , 3.1851914 ,0.83125 ,0.0     ,0.16875 ,0.0 ,0.004926616  ,0.0          ,0.012145018  ,0.0002767346  ,0.0            ,0.000755957   ,0.8319445    ,0.0
 0.70985895 ,0.25758713 , 5.933923  ,  2.99218   , 1.6711155 ,0.36    ,0.3425  ,0.2975  ,0.0 ,0.009802725  ,0.0056502065 ,0.005794349  ,0.0026217902  ,0.00062053604  ,0.0014058133  ,0.6728264    ,0.028138723
17.348755   ,0.27271548 , 1.532817  , 24.504433  , 3.2115574 ,0.69    ,0.07875 ,0.23125 ,0.0 ,0.010421428  ,0.004751219  ,0.0105444435 ,0.0053075007  ,0.0011838529   ,0.003743768   ,0.23512462   ,0.0
11.902158   ,0.3848474  , 8.480382  ,  2.3803675 , 1.4590726 ,0.58625 ,0.0875  ,0.32625 ,0.0 ,0.001992374  ,0.0063714213 ,0.011709839  ,0.0004592699  ,0.00029876464  ,0.0017883235  ,0.08361602   ,0.06423653
 4.280261   ,0.40327448 , 7.284328  , 17.752884  , 3.6497078 ,0.565   ,0.195   ,0.24    ,0.0 ,0.0044304286 ,0.0028508564 ,0.033926114  ,0.0025462182  ,0.0001543578   ,0.0047085634  ,0.110686384  ,0.0
 1.1137321  ,0.6495858  , 3.1236503 ,  0.0       , 6.0201344 ,0.6925  ,0.0     ,0.3075  ,0.0 ,0.011334167  ,0.0          ,0.007771096  ,0.00044531818 ,0.0            ,0.0011349418  ,0.18365371   ,0.0
 5.072322   ,0.3285944  ,11.274434  , 29.603722  , 3.9890046 ,0.52125 ,0.115   ,0.36375 ,0.0 ,0.0036524564 ,0.0033830479 ,0.0052927868 ,0.0012440555  ,0.0006812477   ,0.0010344668  ,0.52270013   ,0.0
 6.6675205  ,0.32713073 , 1.7548792 ,  0.0       , 1.3810599 ,0.76    ,0.0     ,0.24    ,0.0 ,0.00900025   ,0.0          ,0.015515815  ,0.004504113   ,0.0            ,0.0033189524  ,0.047093157  ,0.0
17.652605   ,0.26939562 , 3.4929152 ,  2.2475948 , 2.8838212 ,0.7325  ,0.0925  ,0.175   ,0.0 ,0.006623453  ,0.0040761344 ,0.009902738  ,0.00430065    ,0.0006109957   ,0.0040898486  ,0.5168616    ,0.029097997
 3.524877   ,0.24055658 , 4.5883203 ,207.18134   , 2.568851  ,0.49    ,0.22375 ,0.28625 ,0.0 ,0.0062742843 ,0.0045982    ,0.0045330664 ,0.0025299413  ,0.00043666668  ,0.0016854982  ,0.1993801    ,0.07397362
16.054636   ,0.22011045 , 2.0912867 ,  0.0       ,11.386234  ,0.845   ,0.0     ,0.155   ,0.0 ,0.01287786   ,0.0          ,0.0026743342 ,0.0009592074  ,0.0            ,0.00081647706 ,0.897457     ,0.0
 8.856279   ,0.3670614  , 1.2162452 ,  0.0       , 6.484726  ,0.91875 ,0.0     ,0.08125 ,0.0 ,0.021754093  ,0.0          ,0.005993499  ,0.009067496   ,0.0            ,0.00033819227 ,0.50542593   ,0.0
16.508497   ,0.33427468 , 1.4832723 ,  0.0       , 3.6744626 ,0.70625 ,0.0     ,0.29375 ,0.0 ,0.016087761  ,0.0          ,0.005145268  ,0.008665221   ,0.0            ,0.0011190774  ,0.07295346   ,0.0
 1.1101775  ,0.2444289  , 1.0852424 ,  0.0       , 8.095361  ,0.86875 ,0.0     ,0.13125 ,0.0 ,0.021551944  ,0.0          ,0.0023497937 ,0.0056039756  ,0.0            ,0.0011067383  ,0.6879488    ,0.0
 5.2182984  ,0.4869808  , 9.987769  , 40.164158  , 2.2856681 ,0.2925  ,0.2875  ,0.42    ,0.0 ,0.0060721342 ,0.003927616  ,0.010352669  ,0.0006894737  ,0.0007358881   ,0.0016907863  ,0.620777     ,0.0
 4.421816   ,0.4276804  , 1.6931843 ,  0.0       , 8.540386  ,0.92125 ,0.0     ,0.07875 ,0.0 ,0.009784348  ,0.0          ,0.020332292  ,0.0020055883  ,0.0            ,0.002563333   ,0.6110463    ,0.0
 5.8158374  ,0.4821118  , 3.806674  ,  0.0       , 9.619674  ,0.8425  ,0.0     ,0.1575  ,0.0 ,0.012485811  ,0.0          ,0.0146528315 ,0.008046693   ,0.0            ,0.0038777348  ,0.39849716   ,0.0
12.536898   ,0.4612233  , 4.9505754 , 10.025702  , 3.526014  ,0.3975  ,0.4025  ,0.2     ,0.0 ,0.0042834105 ,0.0096163275 ,0.015331416  ,0.0006243655  ,0.00055245234  ,0.0043489686  ,0.6217622    ,0.0
 1.4507767  ,0.56935775 , 4.388952  ,  6.661846  , 2.351782  ,0.49125 ,0.35625 ,0.1525  ,0.0 ,0.007530066  ,0.007089261  ,0.0151691465 ,0.002792699   ,0.0010225335   ,0.0024934118  ,0.38139832   ,0.034755297
17.072237   ,0.5311172  , 7.826893  ,  6.2828155 , 2.4923625 ,0.54    ,0.3025  ,0.1575  ,0.0 ,0.0044304286 ,0.008590199  ,0.011894236  ,0.0018788598  ,0.0018178553   ,0.0022254782  ,0.18670616   ,0.07917708
12.504984   ,0.2070385  , 2.6698449 ,  0.0       , 8.749828  ,0.775   ,0.0     ,0.225   ,0.0 ,0.004381423  ,0.0          ,0.007055632  ,0.0027647957  ,0.0            ,0.0029946119  ,0.39990416   ,0.0
